state,current_CN,current_MEASYEAR,current_INVYR,current_PLOT_STATUS_CD,current_has_accessible_forest,current_accessible_forest_prop,PREV_PLT_CN,prev_record_resolved,prev_MEASYEAR,prev_INVYR,prev_PLOT_STATUS_CD,prev_has_accessible_forest,prev_accessible_forest_prop,REMPER,both_measurements_2017_2023,previous_before_2017,same_plot_status,both_accessible_forest,accessible_forest_gained,accessible_forest_lost,abs_accessible_prop_change
PA,375841065489998,2017,2017,2,0,0.0,222095696010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840999489998,2018,2017,1,1,0.305232,222095718010661,1,2011,2011,1,1,0.305232,6.5,0,1,1,1,0,0,0.0
PA,375840985489998,2017,2017,2,0,0.0,222095706010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841063489998,2017,2017,1,1,1.0,222095692010661,1,2011,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.0
PA,375841070489998,2017,2017,2,0,0.0,222095590010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840930489998,2017,2017,1,1,1.0,222095818010661,1,2011,2011,1,1,1.0,6.1,0,1,1,1,0,0,0.0
PA,375841202489998,2017,2017,1,1,1.0,222095814010661,1,2011,2011,1,1,1.0,6.2,0,1,1,1,0,0,0.0
PA,375840589489998,2017,2017,1,1,1.0,222094724010661,1,2011,2011,1,1,1.0,6.2,0,1,1,1,0,0,0.0
PA,375840936489998,2017,2017,1,1,1.0,222095834010661,1,2011,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375841201489998,2017,2017,2,0,0.0,222095812010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840608489998,2017,2017,1,1,0.5,222094714010661,1,2011,2011,1,1,0.25,6.2,0,1,1,1,0,0,0.25
PA,375841225489998,2017,2017,1,1,0.873578,222096456010661,1,2011,2011,1,1,0.873578,6.0,0,1,1,1,0,0,0.0
PA,375840588489998,2017,2017,2,0,0.0,222094722010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841055489998,2018,2017,1,1,0.25,222095918010661,1,2011,2011,1,1,0.25,6.7,0,1,1,1,0,0,0.0
PA,375841226489998,2017,2017,1,1,1.0,222096458010661,1,2011,2011,1,1,1.0,6.3,0,1,1,1,0,0,0.0
PA,375840933489998,2017,2017,1,1,1.0,222095826010661,1,2011,2011,1,1,1.0,5.7,0,1,1,1,0,0,0.0
PA,375841062489998,2017,2017,2,0,0.0,222095690010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841198489998,2017,2017,2,0,0.0,222095806010661,1,2012,2011,2,0,0.0,5.4,0,1,1,0,0,0,0.0
PA,375841199489998,2017,2017,1,1,0.75,222095808010661,1,2012,2011,1,1,0.993786,5.9,0,1,1,1,0,0,0.24378599999999995
PA,375840582489998,2017,2017,2,0,0.0,222094612010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841197489998,2017,2017,1,1,0.25,222095804010661,1,2011,2011,1,1,0.25,5.8,0,1,1,1,0,0,0.0
PA,375840587489998,2017,2017,1,1,1.0,222094720010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375841195489998,2017,2017,1,1,0.75,222095800010661,1,2011,2011,1,1,0.75,5.9,0,1,1,1,0,0,0.0
PA,375841228489998,2017,2017,1,1,1.0,222096464010661,1,2011,2011,1,1,1.0,5.7,0,1,1,1,0,0,0.0
PA,375841196489998,2017,2017,2,0,0.0,222095802010661,1,2012,2011,3,0,0.0,,0,1,0,0,0,0,0.0
PA,375840523489998,2017,2017,1,1,0.231853,222094580010661,1,2011,2011,1,1,0.231853,6.1,0,1,1,1,0,0,0.0
PA,375840769489998,2017,2017,2,0,0.0,222094930010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840800489998,2018,2017,1,1,1.0,222094982010661,1,2012,2011,1,1,1.0,6.1,0,1,1,1,0,0,0.0
PA,375840811489998,2017,2017,2,0,0.0,222094988010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840810489998,2017,2017,2,0,0.0,222094984010661,1,2012,2011,3,0,0.0,,0,1,0,0,0,0,0.0
PA,375840765489998,2017,2017,2,0,0.0,222094918010661,1,2011,2011,1,1,0.75,5.6,0,1,0,0,0,1,0.75
PA,375840634489998,2017,2017,2,0,0.0,222094656010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840598489998,2017,2017,2,0,0.0,222094672010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840812489998,2018,2017,1,1,0.281914,222094990010661,1,2011,2011,1,1,0.488778,6.7,0,1,1,1,0,0,0.206864
PA,375840655489998,2018,2017,1,1,1.0,222095172010661,1,2012,2011,3,0,0.0,,0,1,0,0,1,0,1.0
PA,375841238489998,2017,2017,1,1,0.25,222096500010661,1,2011,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.75
PA,375840862489998,2018,2017,1,1,0.7944,222095022010661,1,2012,2011,1,1,0.5,6.0,0,1,1,1,0,0,0.2944
PA,375840669489998,2018,2017,1,1,1.0,222095112010661,1,2011,2011,1,1,1.0,6.6,0,1,1,1,0,0,0.0
PA,375840670489998,2018,2017,1,1,1.0,222095114010661,1,2012,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840656489998,2017,2017,1,1,0.169587,222095174010661,1,2012,2011,1,1,0.169587,5.2,0,1,1,1,0,0,0.0
PA,375840654489998,2017,2017,2,0,0.0,222095166010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840657489998,2017,2017,2,0,0.0,222095176010661,1,2011,2011,2,0,0.0,5.9,0,1,1,0,0,0,0.0
PA,375840672489998,2017,2017,2,0,0.0,222095120010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840796489998,2017,2017,2,0,0.0,222094970010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840953489998,2017,2017,1,1,1.0,222095558010661,1,2011,2011,1,1,1.0,5.7,0,1,1,1,0,0,0.0
PA,375840534489998,2017,2017,1,1,1.0,222094594010661,1,2011,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375840955489998,2017,2017,1,1,0.75,222095564010661,1,2012,2011,1,1,0.75,5.2,0,1,1,1,0,0,0.0
PA,375841095489998,2017,2017,1,1,1.0,222095670010661,1,2012,2011,1,1,1.0,5.5,0,1,1,1,0,0,0.0
PA,375841067489998,2017,2017,1,1,0.605652,222095580010661,1,2011,2011,1,1,0.605652,6.1,0,1,1,1,0,0,0.0
PA,375841064489998,2017,2017,2,0,0.0,222095694010661,1,2012,2011,2,0,0.0,5.3,0,1,1,0,0,0,0.0
PA,375840954489998,2017,2017,1,1,0.321647,222095562010661,1,2012,2011,1,1,0.321647,5.2,0,1,1,1,0,0,0.0
PA,375840951489998,2017,2017,1,1,0.652497,222095554010661,1,2011,2011,1,1,1.0,5.6,0,1,1,1,0,0,0.347503
PA,375841094489998,2018,2017,1,1,1.0,222095668010661,1,2012,2011,1,1,1.0,6.1,0,1,1,1,0,0,0.0
PA,375841061489998,2017,2017,1,1,0.943333,222095688010661,1,2011,2011,1,1,0.943333,6.5,0,1,1,1,0,0,0.0
PA,375840604489998,2017,2017,1,1,0.75,222094702010661,1,2011,2011,1,1,0.75,5.9,0,1,1,1,0,0,0.0
PA,375840525489998,2017,2017,1,1,0.25,222094564010661,1,2012,2011,1,1,0.25,5.6,0,1,1,1,0,0,0.0
PA,375840653489998,2017,2017,1,1,1.0,222095092010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840665489998,2017,2017,2,0,0.0,222095098010661,1,2012,2011,2,0,0.0,5.3,0,1,1,0,0,0,0.0
PA,375840664489998,2017,2017,1,1,0.910498,222095096010661,1,2011,2011,1,1,0.660498,5.8,0,1,1,1,0,0,0.25
PA,375840667489998,2017,2017,1,1,1.0,222095108010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840666489998,2017,2017,1,1,1.0,222095102010661,1,2012,2011,1,1,1.0,5.7,0,1,1,1,0,0,0.0
PA,375840834489998,2017,2017,1,1,0.495688,222095020010661,1,2011,2011,1,1,0.522023,5.9,0,1,1,1,0,0,0.026334999999999997
PA,375840663489998,2017,2017,1,1,1.0,222095094010661,1,2012,2011,1,1,1.0,5.3,0,1,1,1,0,0,0.0
PA,375840852489998,2017,2017,1,1,1.0,222095468010661,1,2012,2011,1,1,1.0,5.6,0,1,1,1,0,0,0.0
PA,375840714489998,2017,2017,1,1,1.0,222095408010661,1,2011,2011,1,1,1.0,6.3,0,1,1,1,0,0,0.0
PA,375840716489998,2017,2017,1,1,0.75,222095412010661,1,2012,2011,1,1,0.955739,5.2,0,1,1,1,0,0,0.205739
PA,375840850489998,2017,2017,1,1,1.0,222095460010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840621489998,2017,2017,1,1,1.0,222094696010661,1,2011,2011,1,1,1.0,5.7,0,1,1,1,0,0,0.0
PA,375840808489998,2017,2017,1,1,1.0,222095458010661,1,2012,2011,1,1,1.0,5.2,0,1,1,1,0,0,0.0
PA,375840882489998,2017,2017,1,1,0.586876,222095324010661,1,2012,2011,1,1,0.586876,5.4,0,1,1,1,0,0,0.0
PA,375840696489998,2017,2017,1,1,0.416553,222095212010661,1,2011,2011,1,1,0.416553,5.9,0,1,1,1,0,0,0.0
PA,375840602489998,2017,2017,1,1,1.0,222094684010661,1,2011,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.0
PA,375840879489998,2017,2017,1,1,1.0,222095316010661,1,2011,2011,1,1,1.0,6.2,0,1,1,1,0,0,0.0
PA,375840880489998,2018,2017,1,1,0.897078,222095318010661,1,2011,2011,1,1,0.897078,6.2,0,1,1,1,0,0,0.0
PA,375840715489998,2017,2017,1,1,0.75,222095410010661,1,2011,2011,1,1,0.75,5.7,0,1,1,1,0,0,0.0
PA,375840603489998,2017,2017,1,1,1.0,222094686010661,1,2012,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375840698489998,2018,2017,1,1,1.0,222095218010661,1,2011,2011,1,1,1.0,6.5,0,1,1,1,0,0,0.0
PA,375840717489998,2017,2017,1,1,1.0,222095414010661,1,2011,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375840881489998,2017,2017,1,1,1.0,222095322010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840620489998,2017,2017,1,1,1.0,222094694010661,1,2011,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.0
PA,375840718489998,2017,2017,2,0,0.0,222095416010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840928489998,2017,2017,1,1,1.0,222095534010661,1,2011,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375840948489998,2017,2017,2,0,0.0,222095544010661,1,2011,2011,2,0,0.0,6.1,0,1,1,0,0,0,0.0
PA,375840947489998,2017,2017,1,1,1.0,222095542010661,1,2011,2011,1,1,1.0,5.6,0,1,1,1,0,0,0.0
PA,375841093489998,2017,2017,1,1,1.0,222095666010661,1,2011,2011,1,1,1.0,6.3,0,1,1,1,0,0,0.0
PA,375840946489998,2017,2017,1,1,1.0,222095540010661,1,2011,2011,1,1,1.0,6.3,0,1,1,1,0,0,0.0
PA,375840805489998,2017,2017,1,1,1.0,222095448010661,1,2011,2011,1,1,1.0,6.1,0,1,1,1,0,0,0.0
PA,375841091489998,2017,2017,1,1,1.0,222095660010661,1,2011,2011,1,1,1.0,5.4,0,1,1,1,0,0,0.0
PA,375840950489998,2017,2017,1,1,1.0,222095550010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840519489998,2017,2017,2,0,0.0,222094616010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840929489998,2017,2017,1,1,0.75,222095538010661,1,2011,2011,1,1,1.0,6.2,0,1,1,1,0,0,0.25
PA,375840518489998,2017,2017,1,1,0.5,222094614010661,1,2011,2011,1,1,0.5,5.8,0,1,1,1,0,0,0.0
PA,375841092489998,2017,2017,1,1,1.0,222095662010661,1,2011,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375840855489998,2017,2017,1,1,1.0,222095294010661,1,2011,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375840713489998,2017,2017,1,1,1.0,222095406010661,1,2011,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.0
PA,375840860489998,2018,2017,1,1,1.0,222095310010661,1,2011,2011,1,1,1.0,6.8,0,1,1,1,0,0,0.0
PA,375840856489998,2017,2017,1,1,1.0,222095296010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375841248489998,2017,2017,1,1,1.0,222096546010661,1,2011,2011,1,1,1.0,6.3,0,1,1,1,0,0,0.0
PA,375841262489998,2017,2017,1,1,1.0,222096570010661,1,2011,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375840649489998,2017,2017,1,1,1.0,222095078010661,1,2011,2011,1,1,1.0,6.2,0,1,1,1,0,0,0.0
PA,375840651489998,2017,2017,1,1,1.0,222095084010661,1,2011,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375840595489998,2017,2017,1,1,1.0,222094666010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840650489998,2017,2017,1,1,0.975151,222095080010661,1,2011,2011,1,1,0.975151,5.9,0,1,1,1,0,0,0.0
PA,375840648489998,2018,2017,1,1,1.0,222095076010661,1,2011,2011,1,1,1.0,6.7,0,1,1,1,0,0,0.0
PA,375841245489998,2017,2017,1,1,1.0,222096536010661,1,2011,2011,1,1,1.0,5.6,0,1,1,1,0,0,0.0
PA,375841259489998,2017,2017,1,1,1.0,222096572010661,1,2011,2011,1,1,1.0,5.5,0,1,1,1,0,0,0.0
PA,375841264489998,2017,2017,1,1,1.0,222096574010661,1,2011,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.0
PA,375841255489998,2017,2017,1,1,1.0,222096578010661,1,2011,2011,1,1,1.0,5.6,0,1,1,1,0,0,0.0
PA,375840652489998,2017,2017,1,1,1.0,222095090010661,1,2011,2011,1,1,1.0,5.7,0,1,1,1,0,0,0.0
PA,375840846489998,2017,2017,1,1,0.5,222095160010661,1,2011,2011,1,1,0.5,6.1,0,1,1,1,0,0,0.0
PA,375840585489998,2017,2017,1,1,0.25,222094664010661,1,2012,2011,1,1,0.25,5.3,0,1,1,1,0,0,0.0
PA,375840843489998,2017,2017,1,1,1.0,222095150010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840701489998,2017,2017,1,1,0.396735,222095224010661,1,2012,2011,1,1,0.396735,5.2,0,1,1,1,0,0,0.0
PA,375840842489998,2017,2017,1,1,1.0,222095148010661,1,2011,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375840699489998,2017,2017,2,0,0.0,222095220010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840697489998,2017,2017,1,1,1.0,222095214010661,1,2012,2011,1,1,1.0,5.2,0,1,1,1,0,0,0.0
PA,375840695489998,2017,2017,2,0,0.0,222095210010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840844489998,2017,2017,1,1,1.0,222095154010661,1,2012,2011,1,1,1.0,5.6,0,1,1,1,0,0,0.0
PA,375841090489998,2018,2017,1,1,1.0,222095658010661,1,2011,2011,1,1,1.0,6.8,0,1,1,1,0,0,0.0
PA,375841089489998,2017,2017,1,1,1.0,222095654010661,1,2011,2011,1,1,1.0,6.5,0,1,1,1,0,0,0.0
PA,375841082489998,2017,2017,1,1,1.0,222095768010661,1,2011,2011,1,1,1.0,6.2,0,1,1,1,0,0,0.0
PA,375841085489998,2017,2017,1,1,0.808662,222095778010661,1,2011,2011,1,1,0.808662,6.2,0,1,1,1,0,0,0.0
PA,375840994489998,2017,2017,1,1,1.0,222095880010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840995489998,2017,2017,2,0,0.0,222095884010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841084489998,2017,2017,1,1,1.0,222095774010661,1,2012,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.0
PA,375841080489998,2017,2017,1,1,1.0,222095760010661,1,2011,2011,1,1,1.0,6.5,0,1,1,1,0,0,0.0
PA,375841060489998,2017,2017,2,0,0.0,222095682010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841087489998,2017,2017,1,1,1.0,222095650010661,1,2011,2011,1,1,1.0,6.5,0,1,1,1,0,0,0.0
PA,375841083489998,2017,2017,1,1,1.0,222095772010661,1,2012,2011,1,1,1.0,5.7,0,1,1,1,0,0,0.0
PA,375841088489998,2017,2017,1,1,1.0,222095652010661,1,2011,2011,1,1,1.0,6.2,0,1,1,1,0,0,0.0
PA,375841086489998,2017,2017,1,1,0.75,222095780010661,1,2012,2011,1,1,0.75,5.7,0,1,1,1,0,0,0.0
PA,375841194489998,2017,2017,1,1,1.0,222095798010661,1,2011,2011,1,1,1.0,6.2,0,1,1,1,0,0,0.0
PA,375840993489998,2017,2017,1,1,0.071647,222095876010661,1,2012,2011,1,1,0.026335,5.8,0,1,1,1,0,0,0.045312000000000005
PA,375840793489998,2018,2017,1,1,1.0,222095646010661,1,2011,2011,1,1,1.0,6.6,0,1,1,1,0,0,0.0
PA,375840809489998,2017,2017,1,1,0.838903,222095184010661,1,2011,2011,1,1,0.838903,6.0,0,1,1,1,0,0,0.0
PA,375840579489998,2017,2017,1,1,1.0,222094604010661,1,2011,2011,1,1,1.0,6.2,0,1,1,1,0,0,0.0
PA,375840821489998,2017,2017,1,1,1.0,222095194010661,1,2011,2011,1,1,1.0,6.1,0,1,1,1,0,0,0.0
PA,375840819489998,2018,2017,1,1,1.0,222095188010661,1,2011,2011,1,1,1.0,6.6,0,1,1,1,0,0,0.0
PA,375840740489998,2017,2017,1,1,1.0,222095286010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840818489998,2017,2017,1,1,1.0,222095186010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840801489998,2017,2017,1,1,1.0,222095124010661,1,2011,2011,1,1,1.0,6.2,0,1,1,1,0,0,0.0
PA,375840538489998,2017,2017,1,1,1.0,222094602010661,1,2011,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375840739489998,2017,2017,1,1,1.0,222095282010661,1,2011,2011,1,1,1.0,6.1,0,1,1,1,0,0,0.0
PA,375840738489998,2017,2017,1,1,0.790886,222095278010661,1,2011,2011,1,1,0.913111,5.8,0,1,1,1,0,0,0.12222500000000003
PA,375840820489998,2017,2017,1,1,1.0,222095192010661,1,2011,2011,1,1,1.0,5.6,0,1,1,1,0,0,0.0
PA,375841253489998,2017,2017,1,1,1.0,222096514010661,1,2011,2011,1,1,1.0,6.3,0,1,1,1,0,0,0.0
PA,375841244489998,2017,2017,1,1,1.0,222096520010661,1,2011,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.0
PA,375841249489998,2017,2017,1,1,0.918307,222096524010661,1,2011,2011,1,1,0.918307,6.3,0,1,1,1,0,0,0.0
PA,375841252489998,2017,2017,1,1,1.0,222096528010661,1,2011,2011,1,1,1.0,6.3,0,1,1,1,0,0,0.0
PA,375841256489998,2017,2017,1,1,1.0,222096556010661,1,2011,2011,1,1,1.0,5.7,0,1,1,1,0,0,0.0
PA,375840959489998,2017,2017,1,1,0.75,222096000010661,1,2012,2011,1,1,0.75,5.8,0,1,1,1,0,0,0.0
PA,375840957489998,2017,2017,1,1,1.0,222095996010661,1,2011,2011,1,1,1.0,6.5,0,1,1,1,0,0,0.0
PA,375840962489998,2017,2017,2,0,0.0,222096008010661,1,2011,2011,2,0,0.0,6.2,0,1,1,0,0,0,0.0
PA,375840960489998,2017,2017,2,0,0.0,222096002010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841054489998,2017,2017,2,0,0.0,222095916010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840958489998,2017,2017,1,1,1.0,222095998010661,1,2011,2011,1,1,1.0,6.3,0,1,1,1,0,0,0.0
PA,375840520489998,2017,2017,1,1,1.0,222094618010661,1,2011,2011,1,1,1.0,5.6,0,1,1,1,0,0,0.0
PA,375840830489998,2018,2017,1,1,1.0,222094824010661,1,2012,2011,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,375840828489998,2017,2017,2,0,0.0,222094820010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840767489998,2017,2017,1,1,0.594209,222094922010661,1,2011,2011,1,1,0.594209,6.1,0,1,1,1,0,0,0.0
PA,375840829489998,2017,2017,2,0,0.0,222094822010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840761489998,2017,2017,1,1,0.195755,222094908010661,1,2011,2011,1,1,0.195755,5.9,0,1,1,1,0,0,0.0
PA,375840799489998,2017,2017,2,0,0.0,222094980010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841241489998,2017,2017,1,1,0.25,222096506010661,1,2011,2011,1,1,0.25,5.9,0,1,1,1,0,0,0.0
PA,375840798489998,2017,2017,1,1,1.0,222094976010661,1,2011,2011,1,1,0.5,6.0,0,1,1,1,0,0,0.5
PA,375840785489998,2017,2017,1,1,1.0,222094904010661,1,2011,2011,3,0,0.0,,0,1,0,0,1,0,1.0
PA,375840783489998,2017,2017,1,1,0.781452,222094900010661,1,2011,2011,1,1,0.781452,6.0,0,1,1,1,0,0,0.0
PA,375840762489998,2017,2017,1,1,1.0,222094910010661,1,2011,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.0
PA,375840797489998,2018,2017,2,0,0.0,222094972010661,1,2012,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375840764489998,2018,2017,1,1,0.86655,222094916010661,1,2011,2011,1,1,0.86655,6.5,0,1,1,1,0,0,0.0
PA,375841003489998,2017,2017,2,0,0.0,222095726010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841109489998,2017,2017,2,0,0.0,222095788010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841227489998,2017,2017,2,0,0.0,222096460010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841004489998,2017,2017,1,1,0.805853,222095728010661,1,2012,2011,1,1,0.805853,5.8,0,1,1,1,0,0,0.0
PA,375841110489998,2017,2017,2,0,0.0,222095790010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841002489998,2018,2017,1,1,0.25,222095724010661,1,2011,2011,1,1,0.25,6.2,0,1,1,1,0,0,0.0
PA,375840980489998,2017,2017,2,0,0.0,222095672010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841006489998,2017,2017,2,0,0.0,222095732010661,1,2011,2011,2,0,0.0,6.5,0,1,1,0,0,0,0.0
PA,375841001489998,2018,2017,1,1,0.25,222095722010661,1,2012,2011,1,1,1.0,6.1,0,1,1,1,0,0,0.75
PA,375840981489998,2017,2017,1,1,1.0,222095676010661,1,2011,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.0
PA,375841017489998,2017,2017,1,1,0.25,222095622010661,1,2011,2011,1,1,0.25,5.8,0,1,1,1,0,0,0.0
PA,375841229489998,2017,2017,1,1,1.0,222096468010661,1,2011,2011,1,1,1.0,5.5,0,1,1,1,0,0,0.0
PA,375841013489998,2017,2017,2,0,0.0,222095614010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841014489998,2017,2017,1,1,0.954202,222095616010661,1,2011,2011,1,1,0.954202,5.5,0,1,1,1,0,0,0.0
PA,375840723489998,2017,2017,1,1,1.0,222095496010661,1,2011,2011,1,1,1.0,5.6,0,1,1,1,0,0,0.0
PA,375840720489998,2017,2017,1,1,1.0,222095486010661,1,2011,2011,1,1,1.0,6.1,0,1,1,1,0,0,0.0
PA,375841005489998,2017,2017,1,1,1.0,222095730010661,1,2012,2011,1,1,1.0,5.7,0,1,1,1,0,0,0.0
PA,375840986489998,2017,2017,2,0,0.0,222095602010661,1,2011,2011,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,375841073489998,2017,2017,1,1,1.0,222095600010661,1,2011,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.0
PA,375841072489998,2017,2017,1,1,0.857022,222095594010661,1,2011,2011,1,1,0.857022,5.5,0,1,1,1,0,0,0.0
PA,375841071489998,2017,2017,1,1,1.0,222095592010661,1,2011,2011,1,1,1.0,5.8,0,1,1,1,0,0,0.0
PA,375840719489998,2017,2017,1,1,1.0,222095484010661,1,2011,2011,1,1,1.0,6.0,0,1,1,1,0,0,0.0
PA,375840605489998,2017,2017,1,1,1.0,222094704010661,1,2011,2011,1,1,1.0,5.7,0,1,1,1,0,0,0.0
PA,464514234489998,2018,2018,1,1,0.75,222095032010661,1,2011,2011,1,1,0.75,6.9,0,1,1,1,0,0,0.0
PA,464513906489998,2018,2018,2,0,0.0,247104345010661,1,2012,2012,2,0,0.0,5.6,0,1,1,0,0,0,0.0
PA,464514057489998,2018,2018,1,1,0.475059,247104380010661,1,2012,2012,1,1,1.0,5.5,0,1,1,1,0,0,0.524941
PA,464514054489998,2018,2018,2,0,0.0,247104377010661,1,2012,2012,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,464514232489998,2018,2018,2,0,0.0,247104412010661,1,2012,2012,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,464514053489998,2018,2018,2,0,0.0,247104376010661,1,2012,2012,2,0,0.0,5.5,0,1,1,0,0,0,0.0
PA,464514056489998,2018,2018,1,1,0.23204,247104379010661,1,2012,2012,1,1,0.237623,6.0,0,1,1,1,0,0,0.005583000000000005
PA,464514034489998,2018,2018,2,0,0.0,247104372010661,1,2012,2012,2,0,0.0,6.0,0,1,1,0,0,0,0.0
PA,464514236489998,2018,2018,1,1,0.75,247104415010661,1,2012,2012,1,1,0.75,6.0,0,1,1,1,0,0,0.0
PA,464514052489998,2018,2018,1,1,0.25,247104374010661,1,2012,2012,1,1,0.25,6.0,0,1,1,1,0,0,0.0
PA,464513806489998,2018,2018,1,1,0.912005,222095122010661,1,2011,2011,1,1,0.912005,7.4,0,1,1,1,0,0,0.0
PA,464513774489998,2018,2018,2,0,0.0,222095168010661,1,2011,2011,2,0,0.0,7.0,0,1,1,0,0,0,0.0
PA,464514229489998,2018,2018,1,1,1.0,247104409010661,1,2013,2012,1,1,1.0,5.9,0,1,1,1,0,0,0.0
PA,464513805489998,2018,2018,1,1,0.693582,247104444010661,1,2012,2012,1,1,0.693582,5.9,0,1,1,1,0,0,0.0
PA,464515506489998,2018,2018,1,1,1.0,247105143010661,1,2013,2012,1,1,1.0,5.1,0,1,1,1,0,0,0.0
PA,464513804489998,2019,2018,1,1,1.0,247104442010661,1,2013,2012,1,1,1.0,6.1,0,1,1,1,0,0,0.0
PA,464513773489998,2018,2018,2,0,0.0,247104476010661,1,2012,2012,2,0,0.0,6.0,0,1,1,0,0,0,0.0
