layer,status,synthetic_species_id,world,orientation,target_fold,cell_50km,raw_cell_count,normalized_allocation,diagnostic_scale_aligned_mass,latent_cell_mass
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_12_47,2.0,0.011049723756906077,1104972.3756906076,124403.3936219635
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_12_48,0.0,0.0,0.0,19732.68943812056
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_13_38,0.0,0.0,0.0,34149.986233077034
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_13_39,0.0,0.0,0.0,199066.2340726532
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_13_40,1.0,0.0055248618784530384,552486.1878453038,1171568.398700664
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_13_41,0.0,0.0,0.0,1278096.50246052
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_13_42,0.0,0.0,0.0,385394.3403467022
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_13_43,0.0,0.0,0.0,65855.4142862975
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_13_44,0.0,0.0,0.0,40815.158544912716
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_13_45,0.0,0.0,0.0,33563.23271429893
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_13_46,0.0,0.0,0.0,28229.74331944113
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_13_47,0.0,0.0,0.0,21232.043436046628
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_13_48,0.0,0.0,0.0,12886.787233989746
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_14_39,0.0,0.0,0.0,46241.55273663824
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_14_40,0.0,0.0,0.0,192938.4693691907
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_14_41,0.0,0.0,0.0,303497.29296325403
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_14_42,0.0,0.0,0.0,86355.47845465242
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_15_40,0.0,0.0,0.0,41063.907719192444
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_15_41,0.0,0.0,0.0,204692.28288941126
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_15_42,1.0,0.0055248618784530384,552486.1878453038,247392.41320189973
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_15_43,0.0,0.0,0.0,45255.97821130375
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_15_44,0.0,0.0,0.0,35780.037281081764
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_15_45,0.0,0.0,0.0,40864.23121720318
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_15_46,0.0,0.0,0.0,50588.03202403482
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_15_47,0.0,0.0,0.0,62646.99207809328
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_15_48,0.0,0.0,0.0,53918.03452319216
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_15_49,0.0,0.0,0.0,29284.234727061576
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_16_41,0.0,0.0,0.0,52122.31384835736
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_16_42,0.0,0.0,0.0,231040.64204812676
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_16_43,1.0,0.0055248618784530384,552486.1878453038,221343.677795513
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_16_44,0.0,0.0,0.0,241382.73998456894
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_16_45,1.0,0.0055248618784530384,552486.1878453038,287383.0188800659
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_16_46,4.0,0.022099447513812154,2209944.751381215,353757.0769583383
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_16_47,5.0,0.027624309392265192,2762430.9392265193,422126.53940956417
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_16_48,3.0,0.016574585635359115,1657458.5635359115,327040.7943635379
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_16_49,0.0,0.0,0.0,53240.368055258245
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_17_41,0.0,0.0,0.0,38580.24666494574
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_17_42,0.0,0.0,0.0,236370.77751294794
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_17_43,2.0,0.011049723756906077,1104972.3756906076,938300.0234922272
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_17_44,2.0,0.011049723756906077,1104972.3756906076,1073359.7645678476
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_17_45,1.0,0.0055248618784530384,552486.1878453038,1230212.9874551122
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_17_46,7.0,0.03867403314917127,3867403.314917127,1362982.4636393408
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_17_47,6.0,0.03314917127071823,3314917.127071823,1427477.9593518719
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_17_48,14.0,0.07734806629834254,7734806.629834254,1191796.924025132
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_17_49,1.0,0.0055248618784530384,552486.1878453038,156489.0727988683
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_17_50,0.0,0.0,0.0,10605.794810079346
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_18_41,0.0,0.0,0.0,29903.935130327816
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_18_42,0.0,0.0,0.0,261542.4855190672
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_18_43,4.0,0.022099447513812154,2209944.751381215,1148974.3685815264
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_18_44,1.0,0.0055248618784530384,552486.1878453038,1410388.0749944986
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_18_45,2.0,0.011049723756906077,1104972.3756906076,3715137.9578873324
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_18_46,4.0,0.022099447513812154,2209944.751381215,3441050.0059971353
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_18_47,16.0,0.08839779005524862,8839779.00552486,3050015.0140402447
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_18_48,8.0,0.04419889502762431,4419889.50276243,767155.0808004899
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_18_49,1.0,0.0055248618784530384,552486.1878453038,112484.36720951779
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_18_50,0.0,0.0,0.0,7180.519607695398
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_19_41,0.0,0.0,0.0,22598.91748049645
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_19_42,0.0,0.0,0.0,172838.70347874737
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_19_43,3.0,0.016574585635359115,1657458.5635359115,393939.26334532525
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_19_44,0.0,0.0,0.0,446906.18936248554
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_19_45,2.0,0.011049723756906077,1104972.3756906076,1355599.683243831
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_19_46,1.0,0.0055248618784530384,552486.1878453038,1028759.0398123417
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_19_47,1.0,0.0055248618784530384,552486.1878453038,744322.8406027766
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_19_48,5.0,0.027624309392265192,2762430.9392265193,467208.98664647306
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_19_49,0.0,0.0,0.0,55959.15072819373
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_19_50,0.0,0.0,0.0,4799.917626849065
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_19_51,0.0,0.0,0.0,1070.6070172258624
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_20_42,0.0,0.0,0.0,26707.8749720939
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_20_43,0.0,0.0,0.0,50765.37381721376
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_20_44,1.0,0.0055248618784530384,552486.1878453038,89400.04992757308
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_20_45,0.0,0.0,0.0,247360.1602654553
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_20_46,0.0,0.0,0.0,213923.51045715096
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_20_47,0.0,0.0,0.0,141663.1606359397
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_20_48,0.0,0.0,0.0,61695.181705261406
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_20_49,0.0,0.0,0.0,9272.286436723763
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_21_45,0.0,0.0,0.0,21862.109847239488
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_21_46,0.0,0.0,0.0,21419.58048628594
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_21_47,0.0,0.0,0.0,14817.725044100507
A1,BROKEN_REFERENCE_ONLY,SYN001,STRONG,BA,A,50km_21_48,0.0,0.0,0.0,8968.274704528727
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_4_37,1.0,0.0017605633802816902,176056.338028169,1355599.683243831
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_4_38,1.0,0.0017605633802816902,176056.338028169,744322.8406027766
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_5_37,2.0,0.0035211267605633804,352112.676056338,594256.4237326334
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_5_38,1.0,0.0017605633802816902,176056.338028169,286322.9420080568
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_5_39,1.0,0.0017605633802816902,176056.338028169,186344.92764965002
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_6_37,1.0,0.0017605633802816902,176056.338028169,303497.29296325403
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_6_38,0.0,0.0,0.0,156489.0727988683
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_6_39,0.0,0.0,0.0,55959.15072819373
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_6_40,0.0,0.0,0.0,50588.03202403482
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_6_41,0.0,0.0,0.0,50765.37381721376
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_7_38,0.0,0.0,0.0,81556.71389838116
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_7_39,0.0,0.0,0.0,54087.398499032075
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_7_40,0.0,0.0,0.0,51215.149122625466
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_7_41,0.0,0.0,0.0,53240.368055258245
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_7_42,0.0,0.0,0.0,64643.896649536466
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_7_43,0.0,0.0,0.0,184579.48370217567
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_7_44,0.0,0.0,0.0,347116.27741720504
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_8_38,1.0,0.0017605633802816902,176056.338028169,113853.5082531575
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_8_39,0.0,0.0,0.0,89400.04992757308
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_8_40,0.0,0.0,0.0,108436.66086348539
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_8_41,0.0,0.0,0.0,124403.3936219635
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_8_42,0.0,0.0,0.0,204692.28288941126
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_8_43,2.0,0.0035211267605633804,352112.676056338,287383.0188800659
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_8_44,6.0,0.01056338028169014,1056338.028169014,649755.8657168446
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_8_45,22.0,0.03873239436619718,3873239.436619718,1402385.9874536267
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_9_38,2.0,0.0035211267605633804,352112.676056338,213923.51045715096
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_9_39,0.0,0.0,0.0,241382.73998456894
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_9_40,0.0,0.0,0.0,299589.9602439019
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_9_41,0.0,0.0,0.0,313565.06711926905
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_9_42,0.0,0.0,0.0,367760.514675725
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_9_43,0.0,0.0,0.0,610122.1075031371
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_9_44,6.0,0.01056338028169014,1056338.028169014,1230212.9874551122
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_9_45,19.0,0.03345070422535211,3345070.422535211,1490559.3595252393
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_9_46,41.0,0.0721830985915493,7218309.859154929,4316620.698181592
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_10_38,1.0,0.0017605633802816902,176056.338028169,258945.20723923983
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_10_39,1.0,0.0017605633802816902,176056.338028169,334994.85072186164
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_10_40,0.0,0.0,0.0,446906.18936248554
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_10_41,0.0,0.0,0.0,728656.2669628966
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_10_42,0.0,0.0,0.0,1171568.398700664
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_10_43,2.0,0.0035211267605633804,352112.676056338,1388414.9617685073
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_10_44,7.0,0.01232394366197183,1232394.366197183,1427477.9593518719
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_10_45,6.0,0.01056338028169014,1056338.028169014,1647303.764316563
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_10_46,64.0,0.11267605633802817,11267605.633802816,4294572.170368876
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_10_47,74.0,0.13028169014084506,13028169.014084507,4940981.402716039
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_11_38,0.0,0.0,0.0,289136.0613840368
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_11_39,1.0,0.0017605633802816902,176056.338028169,343720.8687966407
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_11_40,1.0,0.0017605633802816902,176056.338028169,567236.9339932856
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_11_41,2.0,0.0035211267605633804,352112.676056338,1148974.3685815264
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_11_42,3.0,0.00528169014084507,528169.014084507,1369094.060766286
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_11_43,2.0,0.0035211267605633804,352112.676056338,1483160.2803337346
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_11_44,6.0,0.01056338028169014,1056338.028169014,1756810.2277711977
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_11_45,6.0,0.01056338028169014,1056338.028169014,3441050.0059971353
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_11_46,10.0,0.017605633802816902,1760563.3802816903,4129554.410197483
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_11_47,26.0,0.045774647887323945,4577464.788732395,4675085.826442479
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_12_38,0.0,0.0,0.0,247360.1602654553
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_12_39,0.0,0.0,0.0,283583.00544712995
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_12_40,0.0,0.0,0.0,327040.7943635379
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_12_41,0.0,0.0,0.0,474224.500432055
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_12_42,0.0,0.0,0.0,1191796.924025132
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_12_43,1.0,0.0017605633802816902,176056.338028169,1410388.0749944986
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_12_44,10.0,0.017605633802816902,1760563.3802816903,1770185.8824340717
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_12_45,30.0,0.0528169014084507,5281690.140845071,3715137.9578873324
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_12_46,28.0,0.04929577464788732,4929577.464788732,4066514.6898479178
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_12_47,20.0,0.035211267605633804,3521126.7605633806,4313033.434753691
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_12_48,35.0,0.061619718309859156,6161971.830985916,4444589.3872086005
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_13_38,0.0,0.0,0.0,141663.1606359397
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_13_39,0.0,0.0,0.0,112484.36720951779
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_13_40,0.0,0.0,0.0,172838.70347874737
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_13_41,0.0,0.0,0.0,222162.3320866453
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_13_42,0.0,0.0,0.0,353757.0769583383
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_13_43,0.0,0.0,0.0,1257670.824295586
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_13_44,1.0,0.0017605633802816902,176056.338028169,1469383.6114437722
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_13_45,0.0,0.0,0.0,1503145.805427898
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_13_46,1.0,0.0017605633802816902,176056.338028169,1626280.2881698133
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_13_47,4.0,0.007042253521126761,704225.352112676,1675262.3018078925
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_13_48,9.0,0.01584507042253521,1584507.042253521,3050015.0140402447
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_14_39,0.0,0.0,0.0,40864.23121720318
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_14_40,0.0,0.0,0.0,43230.356038529964
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_14_41,0.0,0.0,0.0,46241.55273663824
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_14_42,0.0,0.0,0.0,62646.99207809328
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_15_40,0.0,0.0,0.0,21419.58048628594
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_15_41,1.0,0.0017605633802816902,176056.338028169,23968.926289626917
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_15_42,0.0,0.0,0.0,33166.1338346535
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_15_43,0.0,0.0,0.0,40815.158544912716
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_15_44,0.0,0.0,0.0,75131.49411972243
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_15_45,0.0,0.0,0.0,312502.54502964066
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_15_46,7.0,0.01232394366197183,1232394.366197183,938300.0234922272
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_15_47,18.0,0.03169014084507042,3169014.084507042,1294724.3403959258
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_15_48,15.0,0.02640845070422535,2640845.0704225353,1362982.4636393408
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_15_49,3.0,0.00528169014084507,528169.014084507,1278096.50246052
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_16_41,0.0,0.0,0.0,8968.274704528727
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_16_42,0.0,0.0,0.0,21232.043436046628
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_16_43,0.0,0.0,0.0,34253.351522492034
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_16_44,0.0,0.0,0.0,53918.03452319216
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_16_45,0.0,0.0,0.0,231040.64204812676
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_16_46,5.0,0.008802816901408451,880281.6901408451,467208.98664647306
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_16_47,10.0,0.017605633802816902,1760563.3802816903,767155.0808004899
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_16_48,23.0,0.040492957746478875,4049295.7746478873,1073359.7645678476
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_16_49,4.0,0.007042253521126761,704225.352112676,1028759.0398123417
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_17_41,0.0,0.0,0.0,7180.519607695398
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_17_42,0.0,0.0,0.0,12886.787233989746
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_17_43,0.0,0.0,0.0,32315.362229054354
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_17_44,0.0,0.0,0.0,48375.259618501914
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_17_45,1.0,0.0017605633802816902,176056.338028169,199066.2340726532
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_17_46,0.0,0.0,0.0,303983.7405517412
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_17_47,1.0,0.0017605633802816902,176056.338028169,370779.52068687306
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_17_48,3.0,0.00528169014084507,528169.014084507,393939.26334532525
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_17_49,2.0,0.0035211267605633804,352112.676056338,422126.53940956417
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_17_50,3.0,0.00528169014084507,528169.014084507,385394.3403467022
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_18_41,0.0,0.0,0.0,10605.794810079346
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_18_42,0.0,0.0,0.0,21862.109847239488
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_18_43,0.0,0.0,0.0,35780.037281081764
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_18_44,0.0,0.0,0.0,47392.5206092852
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_18_45,0.0,0.0,0.0,69345.72619378666
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_18_46,0.0,0.0,0.0,192938.4693691907
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_18_47,3.0,0.00528169014084507,528169.014084507,221343.677795513
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_18_48,2.0,0.0035211267605633804,352112.676056338,236370.77751294794
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_18_49,5.0,0.008802816901408451,880281.6901408451,261542.4855190672
A1,BROKEN_REFERENCE_ONLY,SYN001,PAIRED_NULL,AB,B,50km_18_50,1.0,0.0017605633802816902,176056.338028169,247392.41320189973
