cell_50km,A_legal_opportunities,B_legal_opportunities,A_effort_sum,B_effort_sum,A_fold_ti_weight_sum,B_fold_ti_weight_sum,A_measurable,B_measurable,D2_AB_included,D2_BA_included,D3_common_included,zero_opportunity_class
50km_-39_55,7,15,5.26100975,9.867677,110260.92823520125,156260.9858249827,YES,YES,YES,YES,YES,NONE
50km_-39_56,42,57,40.27117225,52.943639250000004,671621.9743045092,543423.1625643662,YES,YES,YES,YES,YES,NONE
50km_-39_57,56,111,51.77759375,100.28685050000001,508949.4032639873,703660.1621926007,YES,YES,YES,YES,YES,NONE
50km_-39_58,66,95,58.363110000000006,89.23083025000001,713916.7704968521,640794.0759460363,YES,YES,YES,YES,YES,NONE
50km_-39_59,45,73,36.11147425,57.99555799999999,548604.7542505689,552876.6445649256,YES,YES,YES,YES,YES,NONE
50km_-39_60,27,60,24.07458,51.4466575,358464.3099899055,433340.3321979873,YES,YES,YES,YES,YES,NONE
50km_-39_61,42,61,35.347152,54.59913775,474842.08743177063,410624.150835698,YES,YES,YES,YES,YES,NONE
50km_-39_62,34,54,25.9338385,49.21465049999999,436623.19657106005,499021.35745568067,YES,YES,YES,YES,YES,NONE
50km_-39_63,0,1,0.0,0.990098,0.0,13329.630304429136,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-38_26,7,5,4.791898,3.8892325000000003,96453.81152430135,46659.305409583336,YES,YES,YES,YES,YES,NONE
50km_-38_27,5,5,3.45589375,3.4148675,76071.70253341737,49619.240468044605,YES,YES,YES,YES,YES,NONE
50km_-38_28,12,13,11.119619749999998,11.456106,199108.61161568417,144863.33894067997,YES,YES,YES,YES,YES,NONE
50km_-38_29,3,5,3.0,4.1992195,44246.73194711773,57265.936667274975,YES,YES,YES,YES,YES,NONE
50km_-38_32,1,2,1.0,2.0,14592.701350784468,24242.29816053053,YES,YES,YES,YES,YES,NONE
50km_-38_33,2,5,1.331562,4.494754,35975.40954995707,48167.4766432203,YES,YES,YES,YES,YES,NONE
50km_-38_34,0,3,0.0,2.496407,0.0,33078.41206516573,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-38_35,2,2,2.0,1.25,30380.958224361926,19768.416376105204,YES,YES,YES,YES,YES,NONE
50km_-38_36,9,10,7.125,7.875,142062.84151545816,103753.23431730771,YES,YES,YES,YES,YES,NONE
50km_-38_37,3,4,3.0,2.625,60124.15117565787,42754.95194713448,YES,YES,YES,YES,YES,NONE
50km_-38_38,4,8,3.5625,5.75,53442.00826349591,77282.56361298011,YES,YES,YES,YES,YES,NONE
50km_-38_39,6,6,6.0,5.5625,91298.07106110376,54582.04845317454,YES,YES,YES,YES,YES,NONE
50km_-38_40,1,5,1.0,2.6875,21962.777777777777,50309.996867167916,YES,YES,YES,YES,YES,NONE
50km_-38_41,2,6,1.5625,5.125,43925.555555555555,62420.52631578947,YES,YES,YES,YES,YES,NONE
50km_-38_42,1,0,0.0625,0.0,15741.889502762431,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-38_44,2,2,1.5625,2.0,30894.517133956386,15522.444444444445,YES,YES,YES,YES,YES,NONE
50km_-38_45,1,2,0.0625,2.0,15447.258566978193,17758.339157706094,YES,YES,YES,YES,YES,NONE
50km_-38_46,0,1,0.0,0.5625,0.0,7761.222222222223,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-38_50,27,64,25.797799250000004,59.66569475000001,172468.63467396508,250379.0383835372,YES,YES,YES,YES,YES,NONE
50km_-38_51,41,54,35.755318249999995,50.33467275000001,261535.52126647413,218663.43527932436,YES,YES,YES,YES,YES,NONE
50km_-38_52,50,72,39.814441,65.01899175,398041.16025938775,366833.13889192324,YES,YES,YES,YES,YES,NONE
50km_-38_53,21,31,19.08686325,27.571309749999998,326329.8672731129,286259.0072555925,YES,YES,YES,YES,YES,NONE
50km_-38_55,9,8,7.794514749999999,5.533772,149456.30064957935,78794.97083493031,YES,YES,YES,YES,YES,NONE
50km_-38_56,5,12,4.29256125,8.955682999999999,77845.15360443972,124856.99599745976,YES,YES,YES,YES,YES,NONE
50km_-38_57,12,13,9.8457215,8.926357000000001,97530.6460957209,69466.33632636446,YES,YES,YES,YES,YES,NONE
50km_-38_58,55,87,51.21567875000001,77.959774,484285.2990438542,461294.28460586304,YES,YES,YES,YES,YES,NONE
50km_-38_59,70,96,62.29045500000001,79.4438205,586750.2569334495,504115.61391939264,YES,YES,YES,YES,YES,NONE
50km_-38_60,42,74,34.20111300000001,65.77224275,472106.6560885322,390538.7471955964,YES,YES,YES,YES,YES,NONE
50km_-38_61,54,95,42.14093075,85.99558425000001,468482.154432166,438489.0130883706,YES,YES,YES,YES,YES,NONE
50km_-38_62,36,51,29.581301000000003,43.93383849999999,310346.28715656494,228485.04685411757,YES,YES,YES,YES,YES,NONE
50km_-37_33,0,1,0.0,0.5625,0.0,10124.393572831084,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-37_34,1,0,1.0,0.0,13218.1875,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-37_35,1,1,1.0,1.0,15216.41749502982,9752.455284552843,YES,YES,YES,YES,YES,NONE
50km_-37_36,0,1,0.0,0.5625,0.0,9644.022803274122,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-37_37,0,1,0.0,0.25,0.0,9752.455284552843,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-37_38,9,18,8.25,16.25605975,141461.90924657535,177012.4949327895,YES,YES,YES,YES,YES,NONE
50km_-37_39,18,20,16.1875,19.125,256330.69089685628,199607.735449916,YES,YES,YES,YES,YES,NONE
50km_-37_40,13,15,10.754246,13.125,188327.17498152252,145202.29322520134,YES,YES,YES,YES,YES,NONE
50km_-37_41,7,15,5.1875,11.3125,119105.09114789976,155457.49368468337,YES,YES,YES,YES,YES,NONE
50km_-37_42,8,7,7.5625,6.125,101974.11172498466,84215.62626262626,YES,YES,YES,YES,YES,NONE
50km_-37_43,3,3,1.6374805000000001,3.0,41438.50302933248,33045.83417508418,YES,YES,YES,YES,YES,NONE
50km_-37_45,0,1,0.0,1.0,0.0,9997.116935483871,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-37_46,3,0,1.57258575,0.0,44220.460525069844,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-37_47,1,2,1.0,2.0,15031.41170699186,14356.788069475104,YES,YES,YES,YES,YES,NONE
50km_-37_48,5,11,4.2192855,8.3413215,77164.3007805316,109029.66385405089,YES,YES,YES,YES,YES,NONE
50km_-37_49,0,1,0.0,1.0,0.0,9442.816618852346,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-37_50,46,60,42.7759985,53.476813750000005,309187.58243596577,249290.2217742893,YES,YES,YES,YES,YES,NONE
50km_-37_51,91,116,88.87629725000001,110.86864750000002,475944.34385619167,370698.6044269483,YES,YES,YES,YES,YES,NONE
50km_-37_52,32,51,29.56132075,47.6543295,278791.7877817,301423.41860337363,YES,YES,YES,YES,YES,NONE
50km_-37_53,52,71,47.917610749999994,63.946267,389099.60228341364,363470.5620183037,YES,YES,YES,YES,YES,NONE
50km_-37_58,23,27,20.6010575,26.50943025,181410.77409922468,161384.30304575354,YES,YES,YES,YES,YES,NONE
50km_-37_59,55,84,52.055192000000005,78.79669550000001,311162.15024755686,324733.6884253026,YES,YES,YES,YES,YES,NONE
50km_-37_60,84,118,75.80999350000002,106.91708274999999,552940.9598356424,561048.4191833024,YES,YES,YES,YES,YES,NONE
50km_-37_61,45,87,36.415891,74.12798724999999,400983.9668072445,448166.3966160038,YES,YES,YES,YES,YES,NONE
50km_-37_62,18,22,16.802583499999997,19.667838749999998,381556.99056561233,289845.6478724178,YES,YES,YES,YES,YES,NONE
50km_-36_25,1,0,0.09692225,0.0,14592.701350784468,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-36_29,0,1,0.0,0.953234,0.0,8687.176521668722,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-36_30,1,0,0.64356075,0.0,14592.701350784468,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-36_33,4,5,4.0,3.625,50839.017495029824,50669.37214905805,YES,YES,YES,YES,YES,NONE
50km_-36_34,1,1,1.0,1.0,16432.219178082192,9837.863753213369,YES,YES,YES,YES,YES,NONE
50km_-36_35,6,13,6.0,11.4249565,95379.28339041096,129547.70138354256,YES,YES,YES,YES,YES,NONE
50km_-36_36,4,4,4.0,4.0,56086.78167808219,39658.562574970005,YES,YES,YES,YES,YES,NONE
50km_-36_37,11,17,8.875,15.625,162252.6492023884,168728.33945907498,YES,YES,YES,YES,YES,NONE
50km_-36_38,24,34,20.8125,28.25,365013.6018001579,340444.16069596156,YES,YES,YES,YES,YES,NONE
50km_-36_39,11,16,10.209285,13.4375,156022.9798412204,155262.4200359653,YES,YES,YES,YES,YES,NONE
50km_-36_40,5,8,5.0,6.6875,60260.84848484849,75150.48787061995,YES,YES,YES,YES,YES,NONE
50km_-36_41,7,15,6.0625,14.25,92191.50190555863,144213.91777084218,YES,YES,YES,YES,YES,NONE
50km_-36_42,2,7,1.5625,6.5625,29075.50948131623,71923.84554666159,YES,YES,YES,YES,YES,NONE
50km_-36_43,1,1,1.0,1.0,15447.258566978193,9997.116935483871,YES,YES,YES,YES,YES,NONE
50km_-36_45,2,5,0.3125,3.8125,29007.1879787429,41042.005824372754,YES,YES,YES,YES,YES,NONE
50km_-36_46,0,1,0.0,0.07832025,0.0,10067.784271967428,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-36_48,0,4,0.0,4.0,0.0,39555.55156394046,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-36_49,3,7,2.90192,5.21502075,45561.77645422276,64174.28288802024,YES,YES,YES,YES,YES,NONE
50km_-36_50,13,20,12.38360675,16.639861500000002,182974.19238750986,150229.6778080991,YES,YES,YES,YES,YES,NONE
50km_-36_51,84,142,77.86155600000001,137.93703799999997,459805.7770969325,491573.0234236056,YES,YES,YES,YES,YES,NONE
50km_-36_52,98,141,95.06322725000001,137.28594175,495643.72082096327,560800.1358772487,YES,YES,YES,YES,YES,NONE
50km_-36_53,74,103,67.02021250000001,94.53922150000001,478478.5522766691,418059.62354182755,YES,YES,YES,YES,YES,NONE
50km_-36_54,0,1,0.0,0.56583975,0.0,11521.445018744977,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-36_56,1,0,0.06501,0.0,14525.521508703923,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-36_59,0,1,0.0,0.0625,0.0,2956.484192984645,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-36_60,50,64,43.94390150000001,59.18753025,336714.10972260404,271877.2072738585,YES,YES,YES,YES,YES,NONE
50km_-36_61,85,141,77.15388725,133.35772374999996,456060.66513166274,577836.1287813566,YES,YES,YES,YES,YES,NONE
50km_-36_62,14,16,13.50278475,14.12420825,294582.30311851663,187293.96874687963,YES,YES,YES,YES,YES,NONE
50km_-35_25,1,0,0.227728,0.0,15456.660895934256,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-35_26,1,0,1.0,0.0,14592.701350784468,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-35_30,3,7,3.0,6.63655125,46827.70618703725,66559.1038563305,YES,YES,YES,YES,YES,NONE
50km_-35_31,0,8,0.0,6.182112,0.0,82036.78871498942,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-35_32,11,15,9.006927000000001,13.625,146419.13129770992,159421.8503631961,YES,YES,YES,YES,YES,NONE
50km_-35_33,6,8,6.0,8.0,71245.2,90320.81259079902,YES,YES,YES,YES,YES,NONE
50km_-35_35,2,1,1.0625,1.0,28702.000000000004,9293.980952380953,YES,YES,YES,YES,YES,NONE
50km_-35_36,7,6,5.625,6.0,103486.62585616439,58726.28905078661,YES,YES,YES,YES,YES,NONE
50km_-35_37,2,3,1.3603765,3.0,28434.60499502982,30554.8487271758,YES,YES,YES,YES,YES,NONE
50km_-35_38,12,22,11.5625,17.875,182681.32837053025,218395.58272457944,YES,YES,YES,YES,YES,NONE
50km_-35_39,21,26,18.375,25.125,308099.91527551983,239766.81355321375,YES,YES,YES,YES,YES,NONE
50km_-35_40,12,19,10.625,16.4375,169349.09099868414,158376.60214317028,YES,YES,YES,YES,YES,NONE
50km_-35_41,10,14,9.0625,11.3125,148201.28112504765,122621.21175497846,YES,YES,YES,YES,YES,NONE
50km_-35_42,1,0,0.0625,0.0,13575.820512820514,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-35_46,1,0,1.0,0.0,14441.954828833002,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-35_47,0,1,0.0,1.0,0.0,10142.391304347826,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-35_50,0,1,0.0,1.0,0.0,10067.784271967428,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-35_51,14,20,12.22716125,18.26155975,145347.6549025945,125736.92292631866,YES,YES,YES,YES,YES,NONE
50km_-35_52,55,95,50.023307249999995,87.22302225000001,334949.4643167767,343822.9696863149,YES,YES,YES,YES,YES,NONE
50km_-35_53,60,78,54.85205150000001,66.31542275,389407.8081554287,345353.40331066214,YES,YES,YES,YES,YES,NONE
50km_-35_54,41,66,30.342008250000003,53.6250745,323157.1049544319,321026.3301396048,YES,YES,YES,YES,YES,NONE
50km_-35_55,1,1,0.6165135,1.0,19571.47693945768,9382.067698246436,YES,YES,YES,YES,YES,NONE
50km_-35_59,0,1,0.0,1.0,0.0,11305.098160267406,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-35_60,28,44,26.480792750000003,42.215650000000004,341517.3657466638,364670.85551660066,YES,YES,YES,YES,YES,NONE
50km_-35_61,26,44,24.0569905,38.40667775,248655.3471128961,297353.4573200342,YES,YES,YES,YES,YES,NONE
50km_-35_62,2,3,1.049625,3.0,34295.22978762839,36913.09261441965,YES,YES,YES,YES,YES,NONE
50km_-34_24,1,0,1.0,0.0,14363.20091324201,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-34_26,1,0,0.5625,0.0,15289.588957055215,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-34_28,0,1,0.0,1.0,0.0,10123.697636358273,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-34_33,7,9,7.0,8.5625,86279.98625954197,99858.61888619853,YES,YES,YES,YES,YES,NONE
50km_-34_34,1,1,0.5625,0.5625,15034.786259541985,10094.986078886312,YES,YES,YES,YES,YES,NONE
50km_-34_35,5,13,5.0,10.477225,71274.01374570446,124025.77288697383,YES,YES,YES,YES,YES,NONE
50km_-34_36,7,12,6.25,10.375,103124.45873214322,116099.69997459579,YES,YES,YES,YES,YES,NONE
50km_-34_37,14,22,12.625,21.07078775,217977.37009279936,221212.24756507,YES,YES,YES,YES,YES,NONE
50km_-34_38,9,17,8.0625,15.0625,135677.6274501517,167177.57557033832,YES,YES,YES,YES,YES,NONE
50km_-34_39,13,28,12.25,23.4375,182455.1648772836,275382.66441647103,YES,YES,YES,YES,YES,NONE
50km_-34_40,7,16,5.621529,13.853122,117832.2007434573,133348.9316434724,YES,YES,YES,YES,YES,NONE
50km_-34_41,4,13,3.0625,11.125,68271.0244011375,111864.05228784689,YES,YES,YES,YES,YES,NONE
50km_-34_42,3,6,3.0,5.0774495,41405.98430830827,61640.44869583755,YES,YES,YES,YES,YES,NONE
50km_-34_44,0,1,0.0,1.0,0.0,9549.05376344086,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-34_45,0,1,0.0,1.0,0.0,10776.777777777776,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-34_46,5,3,4.25,3.0,60346.94199376769,27516.105590062114,YES,YES,YES,YES,YES,NONE
50km_-34_47,18,28,16.1875,23.9375,216870.9865165852,279003.46228926355,YES,YES,YES,YES,YES,NONE
50km_-34_48,5,8,5.0,6.625,62161.57006151742,80428.60437000886,YES,YES,YES,YES,YES,NONE
50km_-34_51,3,5,3.0,3.7389609999999998,43532.89271889301,58217.31758009769,YES,YES,YES,YES,YES,NONE
50km_-34_52,33,52,26.80287275,47.38642899999999,217891.0491137639,182773.37235864703,YES,YES,YES,YES,YES,NONE
50km_-34_53,42,55,35.348662749999995,52.628869,467082.6700386793,415590.5230510212,YES,YES,YES,YES,YES,NONE
50km_-34_54,57,78,51.0376895,68.54388875,422049.33493092284,550119.0284075785,YES,YES,YES,YES,YES,NONE
50km_-34_55,38,46,30.212066499999995,38.369297,326948.9559295145,285643.46191782824,YES,YES,YES,YES,YES,NONE
50km_-34_58,1,1,1.0,0.4616655,16849.782371760462,9964.921188707462,YES,YES,YES,YES,YES,NONE
50km_-34_59,20,40,18.6219125,37.72240024999999,314671.3339928344,430714.6281882722,YES,YES,YES,YES,YES,NONE
50km_-34_60,63,96,57.47926025,88.78213175,615856.3807535724,559492.3309256723,YES,YES,YES,YES,YES,NONE
50km_-34_61,55,80,51.5916,71.61419374999998,336815.31081693905,361299.9407987047,YES,YES,YES,YES,YES,NONE
50km_-33_24,0,3,0.0,1.3125,0.0,28286.26829268293,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-33_27,1,0,0.52739025,0.0,14228.66501612091,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-33_28,1,2,1.0,1.45975375,13193.498469535063,21005.13740868825,YES,YES,YES,YES,YES,NONE
50km_-33_29,5,4,4.04247675,4.0,71247.53487243764,42451.92669944662,YES,YES,YES,YES,YES,NONE
50km_-33_30,4,4,3.0625,4.0,57674.24429009626,42719.68886044214,YES,YES,YES,YES,YES,NONE
50km_-33_31,1,1,0.25,0.0625,14608.45712892722,10880.743835857167,YES,YES,YES,YES,YES,NONE
50km_-33_32,0,1,0.0,1.0,0.0,9537.806295399514,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-33_33,1,0,0.5625,0.0,16062.472222222224,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-33_34,5,9,2.375,7.625,74157.72164948453,85698.79820009843,YES,YES,YES,YES,YES,NONE
50km_-33_35,15,24,14.5625,21.8125,213881.88831615116,238227.3353843373,YES,YES,YES,YES,YES,NONE
50km_-33_36,13,19,12.5642175,18.5625,185660.87457044673,190606.37974508092,YES,YES,YES,YES,YES,NONE
50km_-33_37,18,28,17.0625,26.6875,258497.54123711342,272549.28443868586,YES,YES,YES,YES,YES,NONE
50km_-33_38,20,30,18.8125,25.75,276050.92497991543,300970.78149092436,YES,YES,YES,YES,YES,NONE
50km_-33_39,23,34,20.3125,32.1875,301474.2253879707,339545.66111640184,YES,YES,YES,YES,YES,NONE
50km_-33_40,13,21,12.125,20.5625,187002.28937422644,209001.76870930434,YES,YES,YES,YES,YES,NONE
50km_-33_41,14,18,11.875,14.885857,202913.75630914813,184544.19800515875,YES,YES,YES,YES,YES,NONE
50km_-33_42,7,10,4.25,7.4375,102251.14161566707,104946.04086021504,YES,YES,YES,YES,YES,NONE
50km_-33_44,0,2,0.0,0.142121,0.0,20472.253763440858,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-33_45,5,7,4.5625,5.8125,70202.95038759691,73274.84086021504,YES,YES,YES,YES,YES,NONE
50km_-33_49,0,2,0.0,2.0,0.0,20019.25300386909,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-33_50,1,0,1.0,0.0,12962.416666666666,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-33_51,4,11,3.962841,8.863315,93973.04363636363,111671.27162944582,YES,YES,YES,YES,YES,NONE
50km_-33_52,47,60,39.236069,50.088349,390371.7269604946,354142.6160920388,YES,YES,YES,YES,YES,NONE
50km_-33_53,20,63,15.31593625,46.99219925000001,120502.77604487175,234650.10850094951,YES,YES,YES,YES,YES,NONE
50km_-33_54,37,62,32.93009,46.84555225,242690.74076757528,261139.9745896429,YES,YES,YES,YES,YES,NONE
50km_-33_55,19,19,15.0364385,15.457280500000001,126589.63690447007,97208.68920448408,YES,YES,YES,YES,YES,NONE
50km_-33_56,0,2,0.0,0.15579375,0.0,20264.2315216898,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-33_57,3,7,2.15355625,4.0519605,55614.65383411929,76997.15658336632,YES,YES,YES,YES,YES,NONE
50km_-33_58,11,17,8.33153,13.416444249999998,191086.95889806922,181699.51140081056,YES,YES,YES,YES,YES,NONE
50km_-33_59,29,58,23.96063725,50.844981250000004,470702.89583600446,524163.9316599691,YES,YES,YES,YES,YES,NONE
50km_-33_60,52,70,47.65588075,65.78888925,542959.9743944115,476859.28163061966,YES,YES,YES,YES,YES,NONE
50km_-33_61,46,74,42.93475399999999,67.58827825,292693.5564340074,337652.01147805835,YES,YES,YES,YES,YES,NONE
50km_-32_23,1,2,0.0625,0.125,15347.53846153846,19230.65060240964,YES,YES,YES,YES,YES,NONE
50km_-32_24,1,0,0.25,0.0,15401.434812251784,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-32_25,1,0,0.25,0.0,15401.434812251784,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-32_26,1,0,0.6396915,0.0,13767.242058072072,0.0,YES,NO,NO,YES,NO,B_ONLY_ZERO
50km_-32_27,2,1,2.0,1.0,30208.175881601484,9555.41452991453,YES,YES,YES,YES,YES,NONE
50km_-32_28,5,8,3.6875,6.13595,83581.1623253063,89108.85579080127,YES,YES,YES,YES,YES,NONE
50km_-32_29,12,16,11.0625,13.860806,221989.86449399882,182490.70774500066,YES,YES,YES,YES,YES,NONE
50km_-32_30,20,26,19.07631825,26.0,334870.2606263872,306591.7027705676,YES,YES,YES,YES,YES,NONE
50km_-32_31,11,15,8.625,13.39657,176911.94026227237,169322.58870423687,YES,YES,YES,YES,YES,NONE
50km_-32_32,15,21,12.66379575,18.4375,215253.22346656222,224479.18813806784,YES,YES,YES,YES,YES,NONE
50km_-32_33,12,15,11.5625,14.0625,171048.05996697422,160991.4677700542,YES,YES,YES,YES,YES,NONE
50km_-32_34,14,17,13.63560175,15.8125,199634.56104770768,169439.46599941485,YES,YES,YES,YES,YES,NONE
50km_-32_35,30,45,27.67053125,41.75,435559.9506867841,449282.2585883393,YES,YES,YES,YES,YES,NONE
50km_-32_36,34,39,32.165133,35.5,505108.75348923367,388837.98787840904,YES,YES,YES,YES,YES,NONE
50km_-32_37,11,30,9.625,29.125,158006.14496166678,294199.34843105834,YES,YES,YES,YES,YES,NONE
50km_-32_38,22,40,21.177123,34.9423475,314925.7027504475,398437.711938285,YES,YES,YES,YES,YES,NONE
50km_-32_39,20,25,17.625,22.3125,289595.94074198446,248561.83473846092,YES,YES,YES,YES,YES,NONE
50km_-32_40,20,22,18.3125,20.625,284354.11527591053,220466.56896847597,YES,YES,YES,YES,YES,NONE
50km_-32_41,12,11,8.75,10.25,182997.57487144566,114072.92616487453,YES,YES,YES,YES,YES,NONE
50km_-32_42,9,12,8.25,7.27607125,139191.58196654427,124749.35770609317,YES,YES,YES,YES,YES,NONE
50km_-32_43,4,6,3.2116935,4.102021,66847.69457364341,62920.23154121863,YES,YES,YES,YES,YES,NONE
50km_-32_44,2,4,1.2093945000000001,3.064481,28334.661240310077,42318.65376344086,YES,YES,YES,YES,YES,NONE
50km_-32_45,4,8,2.832582,7.0625,69293.81913504693,83335.84423963133,YES,YES,YES,YES,YES,NONE
50km_-32_48,7,7,4.89503625,6.42670725,111085.80808080806,69159.24519719911,YES,YES,YES,YES,YES,NONE
50km_-32_49,31,43,28.13987025,38.8441305,446468.0390862021,416204.3342770659,YES,YES,YES,YES,YES,NONE
50km_-32_50,39,43,38.833543999999996,42.898998,581888.5973986281,439143.84960273025,YES,YES,YES,YES,YES,NONE
50km_-32_51,27,39,24.44290675,34.556805999999995,392730.05919562414,413877.6450775391,YES,YES,YES,YES,YES,NONE
50km_-32_52,37,45,33.9375,38.107374,588423.1787275786,463735.5448255853,YES,YES,YES,YES,YES,NONE
50km_-32_53,27,44,22.771796500000004,40.4511255,359848.5575177596,410674.84380313446,YES,YES,YES,YES,YES,NONE
50km_-32_54,8,19,6.625,15.6836295,117666.36669578486,216154.6647343384,YES,YES,YES,YES,YES,NONE
50km_-32_55,8,14,7.5625,10.19486275,125515.30094320695,139430.34541942945,YES,YES,YES,YES,YES,NONE
50km_-32_56,29,35,27.910501,32.18730525,410913.4657925408,368064.7792102207,YES,YES,YES,YES,YES,NONE
50km_-32_57,20,31,18.625,25.169407,279255.21281389747,312975.6039929401,YES,YES,YES,YES,YES,NONE
50km_-32_58,23,32,20.679476500000003,25.578215249999996,365349.8305955916,373346.78346110194,YES,YES,YES,YES,YES,NONE
50km_-32_59,41,66,36.32339424999999,57.29272325,496205.5677483541,594286.0955807477,YES,YES,YES,YES,YES,NONE
50km_-32_60,72,117,67.7214375,112.21663475,490302.0482489741,563756.6733607446,YES,YES,YES,YES,YES,NONE
50km_-32_61,26,34,25.997957,32.09754825,152225.15040384786,171592.1884437706,YES,YES,YES,YES,YES,NONE
50km_-31_25,0,1,0.0,0.0625,0.0,10203.133708012803,NO,YES,YES,NO,NO,A_ONLY_ZERO
50km_-31_27,5,3,5.0,3.0,131436.30732959852,30596.96273291925,YES,YES,YES,YES,YES,NONE
50km_-31_28,19,28,17.3125,23.3629015,270292.7967086834,298644.80365045584,YES,YES,YES,YES,YES,NONE
50km_-31_29,17,25,16.84406,24.5625,322962.1865779645,320734.4490668751,YES,YES,YES,YES,YES,NONE
50km_-31_30,15,34,13.72653525,31.9375,281058.2540501806,379539.5736987808,YES,YES,YES,YES,YES,NONE
50km_-31_31,16,26,15.5625,23.875,257062.79797682256,280105.7310400156,YES,YES,YES,YES,YES,NONE
