candidate_id,state_fips,state_abbr,state_name,target_reporting_year,target_eval_group,component_evalid,fold_A_panels,fold_B_panels,fold_A_panel_count,fold_B_panel_count,p2panel_split_count,parent_estimation_unit_count,parent_poststratum_count,effective_design_block_count,fold_A_parent_poststrata_covered,fold_B_parent_poststrata_covered,fold_A_missing_parent_poststrata,fold_B_missing_parent_poststrata,symmetric_coarsening_estimation_unit_count,symmetric_coarsening_parent_poststratum_count,symmetric_coarsening_area_acres,true_eu_level_block_count,true_eu_level_block_ids,original_population_area_acres,effective_population_area_acres,population_area_preservation_relative_error,population_area_preserved_100pct,area_preservation_failure_count,unresolved_design_key_count,crossfold_lineage_overlap_count,crossfold_lineage_roots,candidate_design_valid,candidate_design_status,area_weighted_effective_block_imbalance,max_effective_block_imbalance,area_weighted_estimation_unit_imbalance,fold_A_plot_count,fold_B_plot_count,fold_A_plot_share,absolute_fold_A_plot_share_minus_0_4,fold_A_measyear_n,fold_B_measyear_n,fold_A_measyear_distribution,fold_B_measyear_distribution,fold_A_measyear_mean,fold_B_measyear_mean,fold_A_measyear_median,fold_B_measyear_median,fold_A_measyear_sd,fold_B_measyear_sd,fold_A_measyear_min,fold_A_measyear_max,fold_B_measyear_min,fold_B_measyear_max,temporal_center_abs_diff_years,temporal_distribution_l1_distance,temporal_sd_abs_diff_years,mechanical_rank,rule_selected_top_candidate,mainline_final_acceptance,ranking_rule,repair_class_code,repair_class,repair_class_reason,native_missing_parent_poststrata,within_eu_symmetric_coarsening_used,within_eu_coarsened_unit_count,sparse_eu_fallback_used,sparse_eu,sparse_eu_partner,merged_domain_id,area_preserved_100pct,ti_estimable,rank_within_repair_class,competition_eligible_class,final_rank_within_admissible_class,final_rule_selected,merged_domain_fold_A_sample_count,merged_domain_fold_B_sample_count
T2_AR_A3-4_B1-2-5,05,AR,Arkansas,2023,052023,52301,3-4,1-2-5,2,3,0,7,28,28,28,28,0,0,0,0,0,0,,34034243.04,34034243.04,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.08469383777685485,0.7142857142857143,0.014303192600066818,2278,3395,0.40155120747399964,0.0015512074739996162,2278,3395,2021:1141;2022:1137,2019:1038;2020:1223;2023:1133;2024:1,2021.4991220368745,2020.6966126656848,2021.0,2020.0,0.5001090105469812,1.682128236883203,2021,2022,2019,2024,0.8025093711896716,2.0,1.1820192263362217,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_AR_A3-5_B1-2-4,05,AR,Arkansas,2023,052023,52301,3-5,1-2-4,2,3,0,7,28,28,28,28,0,0,0,0,0,0,,34034243.04,34034243.04,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.09452757850900607,0.44238683127572015,0.00982513426084509,2275,3398,0.401022386744227,0.0010223867442269996,2275,3398,2021:1141;2023:1133;2024:1,2019:1038;2020:1223;2022:1137,2021.9973626373626,2020.363743378458,2021.0,2020.0,1.0008756447287341,1.2296519493187308,2021,2024,2019,2022,1.6336192589046732,2.0,0.22877630458999665,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_AR_A4-5_B1-2-3,05,AR,Arkansas,2023,052023,52301,4-5,1-2-3,2,3,0,7,28,28,28,28,0,0,0,0,0,0,,34034243.04,34034243.04,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.0799001911649999,0.7142857142857143,0.01190153855426535,2271,3402,0.40031729243786357,0.00031729243786354777,2271,3402,2022:1137;2023:1133;2024:1,2019:1038;2020:1223;2021:1141,2022.4997798326729,2020.030276308054,2022.0,2020.0,0.5009901605144624,0.7998606061060648,2022,2024,2019,2021,2.469503524618858,2.0,0.29887044559160236,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_CA_A1-2_B3-4-5,06,CA,California,2023,062023,62301,1-2,3-4-5,2,3,0,3,329,329,329,329,0,0,0,0,0,0,,104772999.97,104772999.97,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16234077350569168,1.4583333333333335,0.011524467606646676,6692,10058,0.39952238805970147,0.00047761194029855014,6692,10058,2014:1662;2015:1624;2016:44;2017:12;2019:1659;2020:1494;2021:103;2022:94,2012:5;2013:1645;2014:10;2016:1658;2017:1675;2018:1659;2019:45;2020:3;2021:1456;2022:205;2023:1496;2024:146;2025:55,2017.0603705917513,2018.0689998011533,2019.0,2018.0,2.6092511651131285,3.3299260488936815,2014,2022,2012,2025,1.0086292094019882,1.9128542201792662,0.720674883780553,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,8,YES,8,0,,
T2_CA_A1-3_B2-4-5,06,CA,California,2023,062023,62301,1-3,2-4-5,2,3,0,3,329,329,329,329,0,0,0,0,0,0,,104772999.97,104772999.97,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14898329327189572,1.2878787878787878,0.006339756439126926,6703,10047,0.40017910447761196,0.00017910447761193549,6703,10047,2014:1662;2015:8;2016:1659;2017:19;2018:7;2019:1659;2020:11;2021:1466;2022:202;2023:10,2012:5;2013:1645;2014:10;2015:1616;2016:43;2017:1668;2018:1652;2019:45;2020:1486;2021:93;2022:97;2023:1486;2024:146;2025:55,2017.5416977472773,2017.7489797949636,2018.0,2018.0,2.73929634691492,3.3194587203020323,2014,2023,2012,2025,0.20728204768624892,1.9262588911334986,0.5801623733871124,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_CA_A1-4_B2-3-5,06,CA,California,2023,062023,62301,1-4,2-3-5,2,3,0,3,329,285,328,329,1,0,1,45,5069658.14,0,,104772999.97,104772999.97,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1250222621421301,1.6071428571428572,0.013976831075167562,6732,10018,0.40191044776119406,0.001910447761194034,6732,10018,2012:5;2014:1662;2015:8;2016:1;2017:1656;2018:25;2019:1666;2020:11;2021:10;2022:3;2023:1485;2024:145;2025:55,2013:1645;2014:10;2015:1616;2016:1701;2017:31;2018:1634;2019:38;2020:1486;2021:1549;2022:296;2023:11;2024:1,2018.3045157456922,2017.236973447794,2019.0,2018.0,3.3328620587267803,2.857666856323314,2012,2025,2013,2024,1.0675422978981715,1.964601566259758,0.47519520240346624,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,1,1,1,0,,,,1,1,2,NO,,0,,
T2_CA_A1-5_B2-3-4,06,CA,California,2023,062023,62301,1-5,2-3-4,2,3,0,3,329,329,329,329,0,0,0,0,0,0,,104772999.97,104772999.97,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1583620862247307,1.8589743589743588,0.013266018199758242,6676,10074,0.3985671641791045,0.0014328358208955394,6676,10074,2013:1645;2014:1672;2015:8;2016:1;2018:1627;2019:1697;2020:14;2021:10;2023:1;2024:1,2012:5;2015:1616;2016:1701;2017:1687;2018:32;2019:7;2020:1483;2021:1549;2022:299;2023:1495;2024:145;2025:55,2016.0268124625525,2018.7523327377407,2018.0,2018.0,2.563477289856681,2.9467471542181545,2013,2024,2012,2025,2.7255202751882734,1.9817719754583012,0.38326986436147337,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_CA_A2-3_B1-4-5,06,CA,California,2023,062023,62301,2-3,1-4-5,2,3,0,3,329,329,329,329,0,0,0,0,0,0,,104772999.97,104772999.97,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14638941730152,1.3194444444444444,0.003513843587668448,6693,10057,0.3995820895522388,0.0004179104477612383,6693,10057,2015:1616;2016:1701;2017:31;2018:7;2020:1483;2021:1549;2022:296;2023:10,2012:5;2013:1645;2014:1672;2015:8;2016:1;2017:1656;2018:1652;2019:1704;2020:14;2021:10;2022:3;2023:1486;2024:146;2025:55,2018.0845659644406,2017.3874912995923,2017.0,2018.0,2.6272212775824104,3.3523959658374185,2015,2023,2012,2025,0.6970746648482873,1.9784974636058108,0.7251746882550081,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_CA_A2-4_B1-3-5,06,CA,California,2023,062023,62301,2-4,1-3-5,2,3,0,3,329,180,328,329,1,0,1,150,84297326.47,0,,104772999.97,104772999.97,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.0700900575104396,1.3636363636363635,0.012171108505070923,6722,10028,0.4013134328358209,0.0013134328358208602,6722,10028,2012:5;2015:1616;2016:43;2017:1668;2018:25;2019:7;2020:1483;2021:93;2022:97;2023:1485;2024:145;2025:55,2013:1645;2014:1672;2015:8;2016:1659;2017:19;2018:1634;2019:1697;2020:14;2021:1466;2022:202;2023:11;2024:1,2018.846176733115,2016.8749501396092,2019.0,2018.0,3.112696203999079,2.831690110433495,2012,2025,2013,2024,1.9712265935058895,1.9105840154559202,0.28100609356558426,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,1,1,1,0,,,,1,1,1,NO,,0,,
T2_CA_A2-5_B1-3-4,06,CA,California,2023,062023,62301,2-5,1-3-4,2,3,0,3,329,329,329,329,0,0,0,0,0,0,,104772999.97,104772999.97,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14667932938094932,1.6666666666666667,0.014690160787191736,6666,10084,0.39797014925373136,0.0020298507462686577,6666,10084,2013:1645;2014:10;2015:1616;2016:43;2017:12;2018:1627;2019:38;2020:1486;2021:93;2022:94;2023:1;2024:1,2012:5;2014:1662;2015:8;2016:1659;2017:1675;2018:32;2019:1666;2020:11;2021:1466;2022:205;2023:1495;2024:145;2025:55,2016.569606960696,2018.3908171360572,2018.0,2019.0,2.75964386544742,3.1030563337160193,2013,2024,2012,2025,1.8212101753611023,1.9022762054071334,0.3434124682685993,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_CA_A3-4_B1-2-5,06,CA,California,2023,062023,62301,3-4,1-2-5,2,3,0,3,329,329,329,329,0,0,0,0,0,0,,104772999.97,104772999.97,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.15277007378225427,1.6071428571428572,0.017874771482114023,6733,10017,0.40197014925373137,0.001970149253731346,6733,10017,2012:5;2016:1658;2017:1675;2018:32;2019:7;2021:1456;2022:205;2023:1495;2024:145;2025:55,2013:1645;2014:1672;2015:1624;2016:44;2017:12;2018:1627;2019:1697;2020:1497;2021:103;2022:94;2023:1;2024:1,2019.3224417050349,2016.5526604771887,2018.0,2018.0,2.9451557216810906,2.6787992860318113,2012,2025,2013,2024,2.7697812278461242,1.9375018209427162,0.26635643564927936,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_CA_A3-5_B1-2-4,06,CA,California,2023,062023,62301,3-5,1-2-4,2,3,0,3,329,329,329,329,0,0,0,0,0,0,,104772999.97,104772999.97,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14816898488726984,1.6666666666666667,0.011371372701793975,6677,10073,0.3986268656716418,0.0013731343283582276,6677,10073,2013:1645;2014:10;2016:1658;2017:19;2018:1634;2019:38;2020:3;2021:1456;2022:202;2023:11;2024:1,2012:5;2014:1662;2015:1624;2016:44;2017:1668;2018:25;2019:1666;2020:1494;2021:103;2022:97;2023:1485;2024:145;2025:55,2017.0536168938145,2018.0719745855256,2018.0,2019.0,2.9640548077822726,3.124705203338936,2013,2024,2012,2025,1.0183576917111168,1.9220279647654048,0.16065039555666338,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_CA_A4-5_B1-2-3,06,CA,California,2023,062023,62301,4-5,1-2-3,2,3,0,3,329,329,329,329,0,0,0,0,0,0,,104772999.97,104772999.97,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16194714972689978,1.4583333333333335,0.010637138635768598,6706,10044,0.4003582089552239,0.00035820895522387097,6706,10044,2012:5;2013:1645;2014:10;2017:1656;2018:1652;2019:45;2020:3;2022:3;2023:1486;2024:146;2025:55,2014:1662;2015:1624;2016:1702;2017:31;2018:7;2019:1659;2020:1494;2021:1559;2022:296;2023:10,2017.821503131524,2017.5622262046993,2018.0,2018.0,3.6251120839147446,2.691886323509574,2012,2025,2014,2023,0.2592769268246684,1.972249391671575,0.9332257604051706,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_CO_A1-2_B3-4-5,08,CO,Colorado,2023,082023,82301,1-2,3-4-5,2,3,0,63,222,222,222,222,0,0,0,0,0,0,,66619618.0,66619618.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.15828533127285732,1.25,0.051310138869738744,4364,6448,0.40362560118386975,0.003625601183869731,4364,6448,2014:1092;2015:1040;2016:38;2017:1;2019:1099;2020:1024;2021:66;2022:4,2016:1093;2017:1108;2018:1060;2019:3;2021:1029;2022:1036;2023:1059;2024:60,2017.0366636113656,2019.488058312655,2019.0,2018.0,2.568704520053087,2.6617688217504454,2014,2022,2016,2024,2.4513947012894732,1.9491153084223958,0.09306430169735824,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_CO_A1-3_B2-4-5,08,CO,Colorado,2023,082023,82301,1-3,2-4-5,2,3,0,63,222,222,222,222,0,0,0,0,0,0,,66619618.0,66619618.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.15628802824408142,1.217948717948718,0.04985321346590921,4379,6433,0.4050129485756567,0.0050129485756566505,4379,6433,2014:1092;2015:4;2016:1093;2017:12;2019:1099;2020:7;2021:1029;2022:34;2023:8;2024:1,2015:1036;2016:38;2017:1097;2018:1060;2019:3;2020:1017;2021:66;2022:1006;2023:1051;2024:59,2017.4985156428409,2019.1793875330327,2017.0,2018.0,2.701823333706281,2.809924519701185,2014,2024,2015,2024,1.6808718901918382,1.936590159206708,0.10810118599490393,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_CO_A1-4_B2-3-5,08,CO,Colorado,2023,082023,82301,1-4,2-3-5,2,3,0,63,222,218,221,222,1,0,1,5,497957.0,0,,66619618.0,66619618.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16252776018626786,1.8589743589743588,0.04649111932623813,4379,6433,0.4050129485756567,0.0050129485756566505,4379,6433,2014:1092;2015:4;2017:1096;2018:2;2019:1099;2020:7;2022:1002;2023:69;2024:8,2015:1036;2016:1131;2017:13;2018:1058;2019:3;2020:1017;2021:1095;2022:38;2023:990;2024:52,2018.008677780315,2018.8321156536608,2017.0,2018.0,2.937434631110696,2.8037678125731373,2014,2024,2015,2024,0.8234378733457106,1.9421062901891002,0.13366681853755846,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,1,1,1,0,,,,1,1,2,NO,,0,,
T2_CO_A1-5_B2-3-4,08,CO,Colorado,2023,082023,82301,1-5,2-3-4,2,3,0,63,222,222,222,222,0,0,0,0,0,0,,66619618.0,66619618.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.18224341520161735,1.25,0.054612677627763465,4296,6516,0.3973362930077691,0.0026637069922308965,4296,6516,2014:1092;2015:4;2018:1058;2019:1102;2020:7;2023:982;2024:51,2015:1036;2016:1131;2017:1109;2018:2;2020:1017;2021:1095;2022:1040;2023:77;2024:9,2018.4543761638733,2018.5277777777778,2018.0,2017.0,3.205679539565462,2.6558547445180154,2014,2024,2015,2024,0.07340161390447975,1.967868521319245,0.5498247950474466,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,8,YES,8,0,,
T2_CO_A2-3_B1-4-5,08,CO,Colorado,2023,082023,82301,2-3,1-4-5,2,3,0,63,222,222,222,222,0,0,0,0,0,0,,66619618.0,66619618.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.17329559966108188,1.3194444444444444,0.06019375306497749,4339,6473,0.4013133555308916,0.001313355530891569,4339,6473,2015:1036;2016:1131;2017:13;2020:1017;2021:1095;2022:38;2023:8;2024:1,2014:1092;2015:4;2017:1096;2018:1060;2019:1102;2020:7;2022:1002;2023:1051;2024:59,2018.0308826918645,2018.8121427467943,2017.0,2018.0,2.5687352103222376,3.0421321847203124,2015,2024,2014,2024,0.7812600549298168,1.9689451248323606,0.4733969743980748,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_CO_A2-4_B1-3-5,08,CO,Colorado,2023,082023,82301,2-4,1-3-5,2,3,0,63,222,222,222,222,0,0,0,0,0,0,,66619618.0,66619618.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14794603282872273,1.388888888888889,0.04345344829126167,4339,6473,0.4013133555308916,0.001313355530891569,4339,6473,2015:1036;2016:38;2017:1097;2018:2;2020:1017;2021:66;2022:1006;2023:69;2024:8,2014:1092;2015:4;2016:1093;2017:12;2018:1058;2019:1102;2020:7;2021:1029;2022:34;2023:990;2024:52,2018.5457478681724,2018.467016839178,2017.0,2018.0,2.718194635520356,2.9945667759120433,2015,2024,2014,2024,0.07873102899429796,1.8980371495089767,0.27637214039168745,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_CO_A2-5_B1-3-4,08,CO,Colorado,2023,082023,82301,2-5,1-3-4,2,3,0,63,222,219,221,222,1,0,1,4,396319.0,0,,66619618.0,66619618.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1536142847808059,1.346153846153846,0.049143352123103244,4256,6556,0.39363669996300404,0.006363300036995978,4256,6556,2015:1036;2016:38;2017:1;2018:1058;2019:3;2020:1017;2021:66;2022:4;2023:982;2024:51,2014:1092;2015:4;2016:1093;2017:1108;2018:2;2019:1099;2020:7;2021:1029;2022:1036;2023:77;2024:9,2019.0061090225563,2018.1691580231848,2018.0,2017.0,2.920161335361288,2.8168990895838357,2015,2024,2014,2024,0.8369509993715383,1.9171670787707524,0.10326224577745213,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,1,1,1,0,,,,1,1,1,NO,,0,,
T2_CO_A3-4_B1-2-5,08,CO,Colorado,2023,082023,82301,3-4,1-2-5,2,3,0,63,222,222,222,222,0,0,0,0,0,0,,66619618.0,66619618.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16730193427143375,2.0833333333333335,0.051842106916921905,4354,6458,0.4027007029226785,0.0027007029226784884,4354,6458,2016:1093;2017:1108;2018:2;2021:1029;2022:1036;2023:77;2024:9,2014:1092;2015:1040;2016:38;2017:1;2018:1058;2019:1102;2020:1024;2021:66;2022:4;2023:982;2024:51,2019.0050528249885,2018.1571694022916,2017.0,2018.5,2.588559574417381,3.024536310605779,2016,2024,2014,2024,0.8478834226968957,1.9258208191070445,0.4359767361883984,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_CO_A3-5_B1-2-4,08,CO,Colorado,2023,082023,82301,3-5,1-2-4,2,3,0,63,222,222,222,222,0,0,0,0,0,0,,66619618.0,66619618.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.15588478962903296,1.346153846153846,0.0455672154952916,4271,6541,0.39502404735479096,0.0049759526452090586,4271,6541,2016:1093;2017:12;2018:1058;2019:3;2021:1029;2022:34;2023:990;2024:52,2014:1092;2015:1040;2016:38;2017:1097;2018:2;2019:1099;2020:1024;2021:66;2022:1006;2023:69;2024:8,2019.4727230156873,2017.862559241706,2018.0,2019.0,2.7182517900705796,2.81584205466204,2016,2024,2014,2024,1.610163773981185,1.9210998069880416,0.09759026459146058,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_CO_A4-5_B1-2-3,08,CO,Colorado,2023,082023,82301,4-5,1-2-3,2,3,0,63,222,222,222,222,0,0,0,0,0,0,,66619618.0,66619618.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16579138648400282,1.1764705882352942,0.06273227609898167,4271,6541,0.39502404735479096,0.0049759526452090586,4271,6541,2017:1096;2018:1060;2019:3;2022:1002;2023:1051;2024:59,2014:1092;2015:1040;2016:1131;2017:13;2019:1099;2020:1024;2021:1095;2022:38;2023:8;2024:1,2019.9957855303207,2017.5210212505733,2018.0,2017.0,2.584312434415743,2.6452415178532647,2017,2024,2014,2024,2.4747642797474327,1.9802493580914307,0.06092908343752157,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_CT_A1-2_B3-4-5,09,CT,Connecticut,2023,092023,92301,1-2,3-4-5,2,3,0,3,8,8,8,8,0,0,0,0,0,0,,3203694.5,3203694.5,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.18130637517289624,0.625,0.06724571692012667,200,280,0.4166666666666667,0.016666666666666663,200,280,2021:73;2022:71;2023:56,2017:55;2018:75;2019:61;2020:59;2021:17;2023:13,2021.915,2018.857142857143,2022.0,2019.0,0.8006122029406543,1.4958553423794498,2021,2023,2017,2023,3.057857142857074,1.7857142857142856,0.6952431394387956,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_CT_A1-3_B2-4-5,09,CT,Connecticut,2023,092023,92301,1-3,2-4-5,2,3,0,3,8,8,8,8,0,0,0,0,0,0,,3203694.5,3203694.5,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.21758706075438716,0.8333333333333334,0.09913803213572693,198,282,0.4125,0.012499999999999956,198,282,2017:55;2018:25;2021:73;2022:32;2023:13,2018:50;2019:61;2020:59;2021:17;2022:39;2023:56,2019.8030303030303,2020.3617021276596,2021.0,2020.0,2.1437172774352797,1.7907496422066018,2017,2023,2018,2023,0.5586718246293003,1.2189984955942403,0.3529676352286779,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_CT_A1-4_B2-3-5,09,CT,Connecticut,2023,092023,92301,1-4,2-3-5,2,3,0,3,8,8,8,8,0,0,0,0,0,0,,3203694.5,3203694.5,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.16887703855956676,0.42792792792792783,0.024647405790640883,193,287,0.40208333333333335,0.002083333333333326,193,287,2018:50;2019:36;2020:2;2021:73;2022:32,2017:55;2018:25;2019:25;2020:57;2021:17;2022:39;2023:69,2020.0051813471503,2020.2160278745644,2021.0,2020.0,1.5086466387075512,2.2129674029440696,2018,2022,2017,2023,0.21084652741410537,1.2405986532108104,0.7043207642365183,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_CT_A1-5_B2-3-4,09,CT,Connecticut,2023,092023,92301,1-5,2-3-4,2,3,0,3,8,8,8,8,0,0,0,0,0,0,,3203694.5,3203694.5,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.268634540555722,1.0416666666666665,0.09439123953886601,204,276,0.425,0.024999999999999967,204,276,2019:25;2020:57;2021:90;2022:32,2017:55;2018:75;2019:36;2020:2;2022:39;2023:69,2020.6323529411766,2019.7608695652175,2021.0,2019.0,0.8917422770128131,2.406217243501696,2019,2022,2017,2023,0.8714833759590874,1.4578005115089514,1.514474966488883,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,10,YES,10,0,,
